Articulo,Anhada,Partida,Raza,Alimentacion,N_Serie,Ac_Oleico,Ac_Palmitico,Ac_Estearico,Ac_Linoleico,PesoVarios,Pesovientres,PesoCerdos,PesoNetoCanal,Nacimiento,Matadero,NroAnimales,PesoEntrada,TipoPesada,PesoSalida,DescripcionArticulo,FechaEntrada,FechaSalida
Paleta,2021,210376,75%_IBERICO,BELLOTA,141120804177,0,0,0,0,10943.212,19469.4,23520,19080.012,05/11/2012,1,124,9.61,Individual,6.2465,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,17/12/2012,30/10/2015
Paleta,2021,210376,75%_IBERICO,BELLOTA,141120804101,0,0,0,0,10943.212,19469.4,23520,19080.012,05/11/2012,1,124,9.61,Individual,6.2465,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,08/06/2013,18/04/2016
Paleta,2021,210568,100%_IBERICO,BELLOTA,141120804101,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,05/11/2012,1,129,9.61,Individual,6.2465,PALETA BELLOTA 100% IBRICA,26/04/2013,18/04/2016
Paleta,2021,210665,100%_IBERICO,BELLOTA,141120804035,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,05/11/2012,1,120,9.61,Individual,6.2465,PALETA BELLOTA 100% IBRICA,25/10/2013,26/10/2016
Paleta,2021,211378,50%_IBERICO,CEBO,141120804101,0,0,0,0,7960.544,15572.8,18761.43,15261.344,05/11/2012,1,115,9.6,Individual,6.24,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,20/03/2014,18/04/2016
Paleta,2021,210247,75%_IBERICO,BELLOTA,141120804035,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,05/11/2012,1,123,9.6,Individual,6.24,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,07/01/2014,26/10/2016
Paleta,2021,210376,75%_IBERICO,BELLOTA,141120804035,0,0,0,0,10943.212,19469.4,23520,19080.012,05/11/2012,1,124,9.6,Individual,6.24,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,20/01/2014,26/10/2016
Paleta,2021,210568,100%_IBERICO,BELLOTA,141120804101,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,05/11/2012,1,129,9.6,Individual,6.24,PALETA BELLOTA 100% IBRICA,27/04/2013,18/04/2016
Paleta,2021,210665,100%_IBERICO,BELLOTA,141120804172,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,05/11/2012,1,120,9.6,Individual,6.24,PALETA BELLOTA 100% IBRICA,16/10/2013,17/10/2016
Paleta,2021,210756,100%_IBERICO,BELLOTA,141120804152,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,05/11/2012,1,135,9.6,Individual,6.24,PALETA BELLOTA 100% IBRICA,14/05/2015,11/05/2018
Paleta,2021,210793,100%_IBERICO,BELLOTA,141120804040,55.79,19.43,8.24,10.28,4429.373,7981.4,9730.8,7821.772,05/11/2012,1,60,9.6,Individual,6.24,PALETA BELLOTA 100% IBRICA,23/03/2013,21/03/2016
Paleta,2021,210949,100%_IBERICO,BELLOTA,141120804055,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,05/11/2012,1,116,9.6,Individual,6.24,PALETA BELLOTA 100% IBRICA,20/03/2013,21/03/2016
Paleta,2021,211290,100%_IBERICO,BELLOTA,141120804098,57.49,18.66,7.33,10.19,2952.53,5368.5,6516.68,5261.13,05/11/2012,1,41,9.6,Individual,6.24,PALETA BELLOTA 100% IBRICA,29/07/2013,18/07/2016
Paleta,2021,211377,50%_IBERICO,CEBO,141120804031,0,0,0,0,1777.18,3416,4078.57,3347.68,05/11/2012,1,25,9.59,Individual,6.2335,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,20/09/2014,18/10/2016
Paleta,2021,211378,50%_IBERICO,CEBO,141120804076,0,0,0,0,7960.544,15572.8,18761.43,15261.344,05/11/2012,1,115,9.59,Individual,6.2335,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,23/02/2014,15/03/2016
Paleta,2021,210247,75%_IBERICO,BELLOTA,141120804029,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,05/11/2012,1,123,9.59,Individual,6.2335,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,30/03/2014,19/01/2017
Paleta,2021,210376,75%_IBERICO,BELLOTA,141120804031,0,0,0,0,10943.212,19469.4,23520,19080.012,05/11/2012,1,124,9.59,Individual,6.2335,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,09/01/2014,18/10/2016
Paleta,2021,210665,100%_IBERICO,BELLOTA,141120804075,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,05/11/2012,1,120,9.59,Individual,6.2335,PALETA BELLOTA 100% IBRICA,04/11/2013,26/10/2016
Paleta,2021,210665,100%_IBERICO,BELLOTA,141120804075,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,05/11/2012,1,120,9.59,Individual,6.2335,PALETA BELLOTA 100% IBRICA,10/11/2013,26/10/2016
Paleta,2021,210793,100%_IBERICO,BELLOTA,141120804052,55.79,19.43,8.24,10.28,4429.373,7981.4,9730.8,7821.772,05/11/2012,1,60,9.59,Individual,6.2335,PALETA BELLOTA 100% IBRICA,23/10/2012,28/10/2015
Paleta,2021,210949,100%_IBERICO,BELLOTA,141120804165,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,05/11/2012,1,116,9.59,Individual,5.94,PALETA BELLOTA 100% IBRICA,30/11/2012,03/12/2015
Paleta,2021,211184,100%_IBERICO,BELLOTA,141120804028,59.08,19.79,7.47,7.43,7690.831,13853.6,16880,13576.528,05/11/2012,1,104,9.59,Individual,6.2335,PALETA BELLOTA 100% IBRICA,17/10/2013,04/10/2016
Paleta,2021,211921,50%_IBERICO,CEBO,141120804166,0,0,0,0,8442.2,16980,20700,16640.4,05/11/2012,1,130,9.58,Individual,5.84,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,02/07/2014,06/10/2016
Paleta,2021,211378,50%_IBERICO,CEBO,141120804145,0,0,0,0,7960.544,15572.8,18761.43,15261.344,05/11/2012,1,115,9.58,Individual,6.227,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,03/05/2014,03/08/2016
Paleta,2021,210247,75%_IBERICO,BELLOTA,141120804059,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,05/11/2012,1,123,9.58,Individual,6.227,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,24/06/2013,21/03/2016
Paleta,2021,210247,75%_IBERICO,BELLOTA,141120804060,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,05/11/2012,1,123,9.58,Individual,6.227,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,31/05/2013,21/03/2016
Paleta,2021,210247,75%_IBERICO,BELLOTA,141120804072,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,05/11/2012,1,123,9.58,Individual,6.227,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,27/05/2013,21/03/2016
Paleta,2021,210376,75%_IBERICO,BELLOTA,141120804056,0,0,0,0,10943.212,19469.4,23520,19080.012,05/11/2012,1,124,9.58,Individual,6.227,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,24/06/2013,21/03/2016
Paleta,2021,210376,75%_IBERICO,BELLOTA,141120804071,0,0,0,0,10943.212,19469.4,23520,19080.012,05/11/2012,1,124,9.58,Individual,6.227,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,23/06/2013,21/03/2016
Paleta,2021,210376,75%_IBERICO,BELLOTA,141120804113,0,0,0,0,10943.212,19469.4,23520,19080.012,05/11/2012,1,124,9.58,Individual,6.227,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,20/06/2013,21/03/2016
Paleta,2021,210376,75%_IBERICO,BELLOTA,141120804025,0,0,0,0,10943.212,19469.4,23520,19080.012,05/11/2012,1,124,9.58,Individual,6.227,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,12/08/2013,09/06/2016
Paleta,2021,210376,75%_IBERICO,BELLOTA,141120804039,0,0,0,0,10943.212,19469.4,23520,19080.012,05/11/2012,1,124,9.58,Individual,6.227,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,09/12/2013,20/09/2016
Paleta,2021,210376,75%_IBERICO,BELLOTA,141120804160,0,0,0,0,10943.212,19469.4,23520,19080.012,05/11/2012,1,124,9.58,Individual,6.227,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,28/12/2013,08/11/2016
Paleta,2021,210247,75%_IBERICO,BELLOTA,141120804075,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,05/11/2012,1,123,9.57,Individual,6.2205,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,22/01/2014,26/10/2016
Paleta,2021,210247,75%_IBERICO,BELLOTA,141120804075,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,05/11/2012,1,123,9.57,Individual,6.2205,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,15/01/2014,26/10/2016
Paleta,2021,210376,75%_IBERICO,BELLOTA,141120804036,0,0,0,0,10943.212,19469.4,23520,19080.012,05/11/2012,1,124,9.57,Individual,6.2205,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,05/11/2015,14/09/2018
Paleta,2021,210376,75%_IBERICO,BELLOTA,141120804095,0,0,0,0,10943.212,19469.4,23520,19080.012,05/11/2012,1,124,9.57,Individual,5.92,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,24/07/2013,31/05/2016
Paleta,2021,210568,100%_IBERICO,BELLOTA,141120804079,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,05/11/2012,1,129,9.57,Individual,6.2205,PALETA BELLOTA 100% IBRICA,18/04/2014,17/04/2017
Paleta,2021,210568,100%_IBERICO,BELLOTA,141120804169,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,05/11/2012,1,129,9.57,Individual,6.2205,PALETA BELLOTA 100% IBRICA,13/06/2013,14/06/2016
Paleta,2021,210665,100%_IBERICO,BELLOTA,141120804008,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,05/11/2012,1,120,9.57,Individual,6.273,PALETA BELLOTA 100% IBRICA,05/11/2014,02/11/2017
Paleta,2021,210756,100%_IBERICO,BELLOTA,141120804018,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,05/11/2012,1,135,9.57,Individual,6.111,PALETA BELLOTA 100% IBRICA,18/07/2013,21/07/2016
Jamon,2021,211291,100%_IBERICO,BELLOTA,130100738059,56.55,19.55,7.95,9.34,2192.852,3897.4,4744.4,3819.452,0,1,30,9.56,Individual,6.13,JAMON DE BELLOTA 100%_IBERICO,09/11/2013,29/11/2016
Paleta,2021,211378,50%_IBERICO,CEBO,131100354012,0,0,0,0,7960.544,15572.8,18761.43,15261.344,10/01/2011,1,115,9.56,Individual,6.214,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,25/07/2013,08/10/2015
Paleta,2021,211378,50%_IBERICO,CEBO,131100354012,0,0,0,0,7960.544,15572.8,18761.43,15261.344,10/01/2011,1,115,9.56,Individual,6.214,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,26/07/2013,08/10/2015
Paleta,2021,210247,75%_IBERICO,BELLOTA,131100354027,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,10/01/2011,1,123,9.56,Individual,6.214,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,08/10/2012,27/07/2015
Paleta,2021,210376,75%_IBERICO,BELLOTA,131100354022,0,0,0,0,10943.212,19469.4,23520,19080.012,10/01/2011,1,124,9.56,Individual,5.8,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,02/02/2013,27/11/2015
Paleta,2021,210462,100%_IBERICO,BELLOTA,131100354005,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,10/01/2011,1,129,9.56,Individual,6.214,PALETA BELLOTA 100% IBRICA,20/07/2012,09/07/2015
Paleta,2021,210462,100%_IBERICO,BELLOTA,131100354017,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,10/01/2011,1,129,9.56,Individual,6.214,PALETA BELLOTA 100% IBRICA,26/11/2012,27/11/2015
Paleta,2021,210665,100%_IBERICO,BELLOTA,141120804051,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,05/11/2012,1,120,9.56,Individual,6.214,PALETA BELLOTA 100% IBRICA,11/10/2012,29/09/2015
Paleta,2021,210665,100%_IBERICO,BELLOTA,141120804140,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,05/11/2012,1,120,9.56,Individual,5.868,PALETA BELLOTA 100% IBRICA,09/04/2014,31/03/2017
Paleta,2021,211076,100%_IBERICO,BELLOTA,141120804022,54.84,19.68,8.08,10.59,7759.256,13617.2,16607,13344.856,05/11/2012,1,100,9.56,Individual,6.214,PALETA BELLOTA 100% IBRICA,06/03/2013,22/02/2016
Paleta,2021,211378,50%_IBERICO,CEBO,131100354025,0,0,0,0,7960.544,15572.8,18761.43,15261.344,10/01/2011,1,115,9.55,Individual,5.77,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,10/04/2013,15/06/2015
Paleta,2021,211378,50%_IBERICO,CEBO,131100354007,0,0,0,0,7960.544,15572.8,18761.43,15261.344,10/01/2011,1,115,9.55,Individual,6.2075,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,23/11/2012,14/01/2015
Paleta,2021,210247,75%_IBERICO,BELLOTA,131100354002,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,10/01/2011,1,123,9.55,Individual,6.2075,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,27/06/2012,21/04/2015
Paleta,2021,210247,75%_IBERICO,BELLOTA,131100354011,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,10/01/2011,1,123,9.55,Individual,6.2075,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,29/08/2012,22/06/2015
Paleta,2021,210247,75%_IBERICO,BELLOTA,131100354008,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,10/01/2011,1,123,9.55,Individual,6.2075,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,03/12/2012,31/08/2015
Paleta,2021,210336,75%_IBERICO,BELLOTA,131100354020,0,0,0,0,10000.706,17339.7,21420,16992.906,10/01/2011,1,123,9.55,Individual,6.2075,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,29/04/2012,03/02/2015
Paleta,2021,210462,100%_IBERICO,BELLOTA,131100354010,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,10/01/2011,1,129,9.55,Individual,6.2075,PALETA BELLOTA 100% IBRICA,15/06/2012,16/06/2015
Paleta,2021,210665,100%_IBERICO,BELLOTA,131100354001,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,10/01/2011,1,120,9.55,Individual,6.2075,PALETA BELLOTA 100% IBRICA,16/12/2011,09/12/2014
Paleta,2021,210665,100%_IBERICO,BELLOTA,131100354018,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,10/01/2011,1,120,9.55,Individual,6.2075,PALETA BELLOTA 100% IBRICA,29/11/2012,27/11/2015
Paleta,2021,210756,100%_IBERICO,BELLOTA,131100354004,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,10/01/2011,1,135,9.55,Individual,6.2075,PALETA BELLOTA 100% IBRICA,07/05/2012,12/05/2015
Paleta,2021,211075,100%_IBERICO,BELLOTA,131100354009,54.07,20.61,8.14,10.24,1823.78,3126,3793.4,3063.48,10/01/2011,1,20,9.55,Individual,6.2075,PALETA BELLOTA 100% IBRICA,14/05/2012,12/05/2015
Jamon,2021,210180,100%_IBERICO,BELLOTA,130100738029,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,0,1,0,9.54,Individual,6.201,JAMON DE BELLOTA 100%_IBERICO,29/10/2013,14/11/2016
Paleta,2021,210247,75%_IBERICO,BELLOTA,131100354021,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,10/01/2011,1,123,9.54,Individual,6.201,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,24/08/2012,09/07/2015
Jamon,2021,210137,100%_IBERICO,BELLOTA,130100738022,0,0,0,0,10990.714,18574.3,22780,18202.814,0,1,129,9.53,Individual,6.1945,JAMON DE BELLOTA 100%_IBERICO,20/10/2013,14/11/2016
Paleta,2021,210949,100%_IBERICO,BELLOTA,131100354013,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,10/01/2011,1,116,9.53,Individual,6.1945,PALETA BELLOTA 100% IBRICA,13/01/2012,14/01/2015
Paleta,2021,211290,100%_IBERICO,BELLOTA,131100354023,57.49,18.66,7.33,10.19,2952.53,5368.5,6516.68,5261.13,10/01/2011,1,41,9.53,Individual,6.1945,PALETA BELLOTA 100% IBRICA,19/07/2012,09/07/2015
Paleta,2021,211378,50%_IBERICO,CEBO,131100354026,0,0,0,0,7960.544,15572.8,18761.43,15261.344,10/01/2011,1,115,9.52,Individual,6.188,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,04/05/2013,04/08/2015
Paleta,2021,211852,50%_IBERICO,CEBO,131100354026,0,0,0,0,9828.216,18814.2,22860,18437.916,10/01/2011,1,140,9.52,Individual,6.188,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,06/06/2013,04/08/2015
Paleta,2021,210568,100%_IBERICO,BELLOTA,131100354026,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,10/01/2011,1,129,9.52,Individual,6.188,PALETA BELLOTA 100% IBRICA,01/08/2012,04/08/2015
Paleta,2021,210756,100%_IBERICO,BELLOTA,131100354016,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,10/01/2011,1,135,9.52,Individual,6.188,PALETA BELLOTA 100% IBRICA,30/09/2012,15/09/2015
Paleta,2021,211076,100%_IBERICO,BELLOTA,131100354024,54.84,19.68,8.08,10.59,7759.256,13617.2,16607,13344.856,10/01/2011,1,100,9.52,Individual,6.188,PALETA BELLOTA 100% IBRICA,30/09/2012,05/10/2015
Paleta,2021,210247,75%_IBERICO,BELLOTA,131100354003,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,10/01/2011,1,123,9.51,Individual,6.1815,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,02/06/2012,06/03/2015
Paleta,2021,210247,75%_IBERICO,BELLOTA,131100354006,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,10/01/2011,1,123,9.51,Individual,6.1815,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,21/01/2013,17/11/2015
Paleta,2021,210665,100%_IBERICO,BELLOTA,131100354015,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,10/01/2011,1,120,9.51,Individual,6.1815,PALETA BELLOTA 100% IBRICA,15/09/2012,15/09/2015
Paleta,2021,211184,100%_IBERICO,BELLOTA,131100354019,59.08,19.79,7.47,7.43,7690.831,13853.6,16880,13576.528,10/01/2011,1,104,9.51,Individual,6.1815,PALETA BELLOTA 100% IBRICA,15/04/2012,06/04/2015
Paleta,2021,210665,100%_IBERICO,BELLOTA,89461440,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,06/11/2013,1,120,9.5,Individual,6.175,PALETA BELLOTA 100% IBRICA,07/06/2014,29/05/2017
Paleta,2021,210756,100%_IBERICO,BELLOTA,89461877,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,06/11/2013,1,135,9.5,Individual,6.175,PALETA BELLOTA 100% IBRICA,05/06/2014,29/05/2017
Paleta,2021,211076,100%_IBERICO,BELLOTA,89462300,54.84,19.68,8.08,10.59,7759.256,13617.2,16607,13344.856,06/11/2013,1,100,9.5,Individual,5.76,PALETA BELLOTA 100% IBRICA,19/12/2014,05/12/2017
Paleta,2021,211184,100%_IBERICO,BELLOTA,89462751,59.08,19.79,7.47,7.43,7690.831,13853.6,16880,13576.528,06/11/2013,1,104,9.5,Individual,6.175,PALETA BELLOTA 100% IBRICA,27/05/2014,22/05/2017
Paleta,2021,211289,100%_IBERICO,BELLOTA,89463376,56.18,19.38,7.66,10.2,4487.846,7842.7,9568.88,7685.846,06/11/2013,1,56,9.5,Individual,6.175,PALETA BELLOTA 100% IBRICA,02/09/2014,22/08/2017
Paleta,2021,211291,100%_IBERICO,BELLOTA,89461952,56.55,19.55,7.95,9.34,2192.852,3897.4,4744.4,3819.452,06/11/2013,1,30,9.5,Individual,6.3,PALETA BELLOTA 100% IBRICA,10/05/2015,11/05/2018
Jamon,2021,210568,100%_IBERICO,BELLOTA,130100738004,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,0,1,129,9.49,Individual,6.1685,JAMON DE BELLOTA 100%_IBERICO,07/10/2012,19/10/2015
Paleta,2021,211378,50%_IBERICO,CEBO,89461501,0,0,0,0,7960.544,15572.8,18761.43,15261.344,06/11/2013,1,115,9.49,Individual,6.1685,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,12/12/2015,29/01/2018
Paleta,2021,211378,50%_IBERICO,CEBO,89463543,0,0,0,0,7960.544,15572.8,18761.43,15261.344,06/11/2013,1,115,9.49,Individual,6.1685,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,13/04/2015,05/06/2017
Paleta,2021,210247,75%_IBERICO,BELLOTA,89463598,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,06/11/2013,1,123,9.49,Individual,6.1685,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,02/08/2014,05/06/2017
Paleta,2021,210376,75%_IBERICO,BELLOTA,89463598,0,0,0,0,10943.212,19469.4,23520,19080.012,06/11/2013,1,124,9.49,Individual,6.1685,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,16/08/2014,05/06/2017
Paleta,2021,210665,100%_IBERICO,BELLOTA,89461471,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,06/11/2013,1,120,9.49,Individual,6.1685,PALETA BELLOTA 100% IBRICA,19/06/2014,05/06/2017
Paleta,2021,210665,100%_IBERICO,BELLOTA,89461631,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,06/11/2013,1,120,9.49,Individual,6.1685,PALETA BELLOTA 100% IBRICA,08/06/2014,05/06/2017
Paleta,2021,210856,100%_IBERICO,BELLOTA,89463307,57.83,20.37,8.45,7.32,10350.918,17679.1,21520,17325.518,06/11/2013,1,120,9.49,Individual,6.1685,PALETA BELLOTA 100% IBRICA,15/06/2015,31/05/2018
Paleta,2021,211289,100%_IBERICO,BELLOTA,89462782,56.18,19.38,7.66,10.2,4487.846,7842.7,9568.88,7685.846,06/11/2013,1,56,9.49,Individual,6.1685,PALETA BELLOTA 100% IBRICA,13/11/2014,16/11/2017
Paleta,2021,211291,100%_IBERICO,BELLOTA,89462089,56.55,19.55,7.95,9.34,2192.852,3897.4,4744.4,3819.452,06/11/2013,1,30,9.49,Individual,6.1685,PALETA BELLOTA 100% IBRICA,22/06/2015,08/06/2018
Paleta,2021,211378,50%_IBERICO,CEBO,89462249,0,0,0,0,7960.544,15572.8,18761.43,15261.344,06/11/2013,1,115,9.48,Individual,6.162,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,04/07/2015,26/09/2017
Paleta,2021,211378,50%_IBERICO,CEBO,89461846,0,0,0,0,7960.544,15572.8,18761.43,15261.344,06/11/2013,1,115,9.48,Individual,6.162,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,29/04/2015,29/05/2017
Paleta,2021,211921,50%_IBERICO,CEBO,89463185,0,0,0,0,8442.2,16980,20700,16640.4,06/11/2013,1,130,9.48,Individual,6.162,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,26/04/2015,29/05/2017
Paleta,2021,210247,75%_IBERICO,BELLOTA,89462454,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,06/11/2013,1,123,9.48,Individual,6.04,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,01/08/2015,08/06/2018
Paleta,2021,210376,75%_IBERICO,BELLOTA,89461679,0,0,0,0,10943.212,19469.4,23520,19080.012,06/11/2013,1,124,9.48,Individual,6.162,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,07/09/2015,02/07/2018
Paleta,2021,210462,100%_IBERICO,BELLOTA,89463734,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,06/11/2013,1,129,9.48,Individual,6.162,PALETA BELLOTA 100% IBRICA,22/07/2015,11/07/2018
Paleta,2021,210756,100%_IBERICO,BELLOTA,89462324,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,06/11/2013,1,135,9.48,Individual,5.82,PALETA BELLOTA 100% IBRICA,03/08/2014,31/07/2017
Paleta,2021,210949,100%_IBERICO,BELLOTA,89463598,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,06/11/2013,1,116,9.48,Individual,6.162,PALETA BELLOTA 100% IBRICA,19/06/2014,05/06/2017
Paleta,2021,211289,100%_IBERICO,BELLOTA,89463598,56.18,19.38,7.66,10.2,4487.846,7842.7,9568.88,7685.846,06/11/2013,1,56,9.48,Individual,6.162,PALETA BELLOTA 100% IBRICA,17/06/2014,05/06/2017
Paleta,2021,211377,50%_IBERICO,CEBO,89461402,0,0,0,0,1777.18,3416,4078.57,3347.68,06/11/2013,1,25,9.47,Individual,6.1555,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,27/05/2015,22/08/2017
Paleta,2021,210247,75%_IBERICO,BELLOTA,89463536,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,06/11/2013,1,123,9.47,Individual,6.1555,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,05/04/2016,02/01/2019
Paleta,2021,210756,100%_IBERICO,BELLOTA,89462188,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,06/11/2013,1,135,9.47,Individual,6.1555,PALETA BELLOTA 100% IBRICA,25/07/2014,24/07/2017
Paleta,2021,211921,50%_IBERICO,CEBO,89462218,0,0,0,0,8442.2,16980,20700,16640.4,06/11/2013,1,130,9.46,Individual,6.149,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,09/11/2015,05/01/2018
Paleta,2021,211378,50%_IBERICO,CEBO,89462027,0,0,0,0,7960.544,15572.8,18761.43,15261.344,06/11/2013,1,115,9.46,Individual,5.9,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,20/05/2015,25/07/2017
Paleta,2021,210376,75%_IBERICO,BELLOTA,89461761,0,0,0,0,10943.212,19469.4,23520,19080.012,06/11/2013,1,124,9.46,Individual,6.149,PALETA DE BELLOTA IBERICO 75% Raza Ib‚rica,05/04/2014,16/01/2017
Paleta,2021,210462,100%_IBERICO,BELLOTA,89463000,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,06/11/2013,1,129,9.46,Individual,6.149,PALETA BELLOTA 100% IBRICA,09/04/2015,31/03/2018
Paleta,2021,211378,50%_IBERICO,CEBO,89462133,0,0,0,0,7960.544,15572.8,18761.43,15261.344,06/11/2013,1,115,9.45,Individual,6.1425,PALETA DE CEBO IBERICO 50% Raza Ib‚rica,25/10/2014,14/12/2016
Paleta,2021,210462,100%_IBERICO,BELLOTA,89462829,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,06/11/2013,1,129,9.45,Individual,6.466,PALETA BELLOTA 100% IBRICA,11/12/2015,26/11/2018
Paleta,2021,210665,100%_IBERICO,BELLOTA,89462843,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,06/11/2013,1,120,9.45,Individual,6.1425,PALETA BELLOTA 100% IBRICA,30/11/2014,15/11/2017
